sfx2,width,E2,focus,rule_of_thirds,mag4,rank_sum,sfy2,E3,sfx3,smiles,sfy1,height,sfx1,green_m2,F4,ufx1,blue_m4,rg2,ufy3,shackiness
0.072239,640,0.243232,1,0.0195429,0.0224849,0.075,0.0402608,-0.117914,-0.0815793,0.00378007,0.00339135,360,-0.00584786,0.184725,0.00134289,0.0300713,0.004596,0.205642,0.0835935,0.0254296
0.0353051,1280,0.273647,0.191851,0.0133528,0.00801654,0.0749251,0.0464693,-0.193772,0.0210755,0.0026264,0.0020641,720,0.000606879,0.140835,-0.000378704,0.0306643,0.0234776,0.21362,0.0413639,0.0715693
0.129469,640,0.256888,0.314697,0.00796625,0.0036273,0.0625,0.133052,-0.224334,-0.00637286,0.00269646,0.0239794,360,-0.00223992,0.115427,0.0657825,0.0558629,0.0121759,0.162191,0.0429528,0.0651002
0.148131,1280,0.428396,0.0863295,0.00389395,0.00646071,0.0625,0.117245,-0.12067,0.0469311,0.000494315,-0.00298623,720,0.0120967,0.114604,0.0150431,0.0956611,0.00230417,0.178576,0.029492,0.0677212
0.421049,1280,0.108914,0.240422,0.00938305,0.000203014,0.0599401,0.513876,-0.0849769,-0.000698385,0.00798669,0.0101343,720,-0.0593951,0.0992935,0.00137597,0.473318,0.00755276,0.285996,0.0121419,0.0792013
0.0756033,1280,0.302675,0.829059,0.156071,0.00568706,0.0625,0.0780333,-0.1661,-0.0311692,0.0015358,0.00353472,720,-0.00739394,0.119646,0.0010565,0.0383993,0.0210381,0.190241,0.0514124,0.0687272
0.0688839,1280,0.164368,1,0.00449461,0.0313468,0.0749251,0.0981942,-0.133733,-0.105802,0,-0.00238051,720,-0.00263578,0.104508,0.00598254,0.0215344,0.00689548,0.188514,0.101485,0.0845764
0.0568675,1280,0.441016,0.176664,0.0496368,0.00573898,0.0625,0.062209,-0.0961559,-0.00364096,0.07393,0.0041454,720,-0.00233425,0.0683011,0.0024341,0.0454839,0.00642955,0.264338,0.0462156,0.0669261
0.104982,1280,0.199407,0.704911,0.000462929,0.00328598,0.0625,0.217563,-0.29029,-0.011595,0.000618047,-0.0203989,720,0.00854777,0.085956,-0.0021538,0.0831733,0.0159284,0.200639,0.0348956,0.0459415
0.09385,1280,0.384399,0.275451,0.0275772,0.0013733,0.0599401,0.135886,-0.0686726,-0.0175813,0.00689655,0.00718664,720,-0.00571468,0.124187,0.00795856,0.098481,0.0302222,0.224893,0.0204145,0.0880325
0.212365,1280,0.191088,0.0343421,0.00734913,0.00149979,0.0749251,0.211717,-0.030705,-0.00217677,0,0.00675044,720,0.00115202,0.0360656,0.0160807,0.15969,0.112295,0.146308,0.022352,0.0609567
0.196442,640,0.321562,0.132569,0.031316,0.00243592,0.0749251,0.228543,-0.139316,0.00111706,0.00135731,-0.00631998,360,-0.00512807,0.121586,-0.00229157,0.128846,-0.00235692,0.218735,0.0290822,0.0783848
0.11448,1280,0.0378862,0.412834,0.00444426,0.0176709,0.0749251,0.143182,-0.023049,-0.00745888,0,0.00365946,720,-0.0301807,0.0128883,-0.000831397,0.0680692,0.00382865,0.118295,0.0779868,0.0881935
0.143543,1280,0.577571,0.674882,0.00470186,0.00171706,0.0625,0.187823,-0.0468675,-0.00373697,0,0.00108244,720,-0.0239956,0.184107,0.0222179,0.0913745,-0.00501095,0.210997,0.0272432,0.0660404
0.0756255,480,0.217859,0.0411451,0,0.0030249,0.0749251,0.0618672,-0.248536,0.0254776,0,0.000286507,360,0.00482969,0.0739291,0.174324,0.0595281,0.0807284,0.169177,0.0253487,0.0514854
0.119803,1280,0.0726811,1,0.0169025,0.00518305,0.0625,0.089765,-0.0718396,-0.0245025,0.000983768,-0.00362099,720,-0.0228435,0.0542197,-0.00130069,0.0653032,-0.00050841,0.23221,0.0399429,0.0683719
0.0136633,1280,0.211455,0.419482,0.12906,0.0098527,0.0599401,0.0275363,-0.221149,0.00903133,0.00267475,0.000163629,720,0.000282224,0.0690449,0.00922085,0.0147911,0.116037,0.253508,0.0516728,0.0738231
0.051982,400,0.0242346,0.249353,0.00130307,0.00165606,0.0749251,0.0436085,-0.0372735,0.00108312,0.013904,-0.000442561,480,0.0017199,0.033674,-0.000865834,0.0527403,-0.00365027,0.254443,0.0295346,0.0782099
0.128296,1280,0.0981499,0.408575,0.00142374,-4.50E-05,0.074925,0.26529,-0.510765,-0.000289342,0,0.301264,720,0.0322284,0.0470143,0.0105459,0.301953,0.0902415,0.164136,0.00230469,0.1067
0.13016,640,0.394147,0.230475,0.00299402,0.00309749,0.0625,0.175743,-0.11145,0.00431263,0.00150235,0.00879944,360,-0.0115921,0.145015,0.0211728,0.117091,0.0126179,0.219771,0.0339112,0.0587793
0.284622,1280,0.184964,0.293623,0.00208941,0.00125005,0.0749251,0.224399,-0.0606963,-0.0102834,0.0022237,-0.0117289,720,-0.0072316,0.122597,0.0272575,0.184409,-0.0013184,0.191058,0.030479,0.0607071
0.221688,640,0.0164924,1,0.00239124,0.00149975,0.0749251,0.203084,-0.0128631,-0.00532433,0,-0.000176727,358,-0.037073,0.0357884,0.00299081,0.143701,0.0027265,0.292494,0.0280896,0.0415335
0.306902,1280,0.494988,1,0.00227834,0.00425554,0.0625,0.508857,-0.0821616,0.0552576,0,0.330054,720,-0.00977643,0.204744,-0.00112645,0.325563,-0.00216939,0.194636,0.0199529,0.0710466
0.0513932,1280,0.112032,0.185235,0,0.0198095,0.0625,0.0770591,-0.302635,0.018949,0,-0.000760442,720,-0.00173239,0.0556546,0.00895586,0.0423405,0.140962,0.353479,0.069062,0.0559811
0.0900092,1280,0.433368,0.298446,0.00346075,0.00251249,0.0625,0.112536,-0.0821439,-0.0151947,0.000665779,0.0045089,720,-0.0128544,0.0988682,0.00641691,0.0698404,0.0291961,0.139978,0.033298,0.107856
0.0575536,1280,0.217761,0.795602,0.00273719,0.00558217,0.0749251,0.0541706,-0.217158,-0.0137578,0.00755779,7.99E-05,720,-0.000679084,0.0895706,0.0118268,0.0372116,0.0638592,0.225625,0.0353653,0.0909899
0.172828,1280,0.333843,0.644023,0.053372,0.000231745,0.0599401,0.23325,-0.17414,0.0217039,0.00238284,0.0372499,720,0.0431616,0.13914,0.00227595,0.128212,0.00162801,0.257062,0.014547,0.0849881
0.119672,1280,0.201218,0.18474,0.0158184,0.00502873,0.0625,0.128872,-0.149652,0.0165789,0.00804438,0.0265453,720,0.00321097,0.152334,0.00249455,0.0941703,0.00759383,0.200265,0.0383626,0.113176
0.165113,1280,0.346341,0.400552,0.00136779,8.47E-05,0.0748929,0.219093,-0.122459,0.00274261,0,0.0136292,720,0.0113752,0.138884,0.0167487,0.182428,0.0032289,0.289063,0.00872636,0.0921634
0.00287048,540,0.00555143,0.178721,0,0.0142255,0.0749251,0.000641784,-0.0406932,0.0437959,0,-9.92E-06,360,0.000146374,0.00336503,0.00926302,0.00264821,0.0543937,0.167226,0.0337199,0.0736449
0.0105406,1280,0.272847,0.355749,0.0350272,0.258583,0.0749251,0.00443166,-0.185682,-0.260044,0.013803,-5.73E-05,720,-1.00E-05,0.10165,0.0358546,0.00484612,0.0400126,0.208836,0.292974,0.0856735
0.0304279,1280,0.118008,0.239157,0.00214501,0.0129711,0.0625,0.0347495,-0.0464704,0.00684115,0.00049975,0.000178969,720,0.00248383,0.0761044,-0.00205732,0.0242314,0.0240591,0.163829,0.0555715,0.115442
0.171194,1280,0.169402,0.468555,0.00598098,0.00202007,0.0599401,0.195685,-0.199994,7.21E-05,0,0.0486241,720,-0.0247891,0.0482782,0.00525294,0.133302,-0.00460239,0.219942,0.0275385,0.0871257
0.357129,1280,0.117804,0.104826,0.0119836,0.000303444,0.0625,0.462508,-0.0952211,0.00072319,0.00429352,-0.0198872,720,-0.0269517,0.119333,-0.00203761,0.365764,0.00414209,0.198503,0.0137275,0.100703
0.110298,1280,0.316076,1,0.00291872,0.00384044,0.0749251,0.122057,-0.149812,-0.0403465,0.000272628,-0.00384491,720,-0.00807717,0.142714,0.00295649,0.0764434,0.00379386,0.235731,0.0365354,0.0760632
0.111867,1280,0.285049,1,0.0142855,0.0119466,0.075,0.0969909,-0.148134,-0.0362095,0.00259189,-0.00120217,720,0.0123179,0.110032,-0.0029773,0.0758574,0.00773163,0.307063,0.0373827,0.0478322
0.155785,1280,0.352988,0.491255,0.0017746,0.000600206,0.074925,0.224764,-0.155618,-0.00241556,0,0.0552419,720,0.00418546,0.148839,0.0139323,0.151484,0.0205933,0.159548,0.0205425,0.0411721
0.207694,1280,0.200105,0.98346,0.00323274,0.00210762,0.075,0.0888937,-0.312589,-0.00163343,0,-0.000283664,720,0.0102643,0.0933423,-0.0033952,0.141884,0.00840206,0.275139,0.0269628,0.0311693
0.288848,1280,0.291176,0.594488,0.00242252,0.00017348,0.0625,0.378322,-0.172212,0.000412524,0,0.00790426,720,-0.00200265,0.114894,0.00926201,0.28282,0.00794302,0.250207,0.0124291,0.0539171
0.139613,1280,0.365101,0.339539,0.0105694,0.131525,0.075,0.105783,-0.119768,0.0660866,0.00881381,-0.000435615,720,0.00483737,0.218474,0.0147634,0.0611299,0.00698644,0.210788,0.221079,0.0449871
0.377964,1280,0.181885,0.0837521,0.0304733,0.000309146,0.0625,0.47584,-0.275091,0.00103491,0.00350614,0.0298956,720,-0.00590172,0.0883912,0.348413,0.328892,0.0120279,0.161045,0.0138327,0.0901578
0.044482,1280,0.157271,0.987389,0.00208588,0.0358681,0.0625,0.0314732,-0.0693602,0.00957132,0.000180734,-0.0038993,720,0.0022607,0.112917,0.00327549,0.0476425,0.00799493,0.18831,0.107591,0.113862
0.21836,1280,0.456452,0.59284,0.108521,0.00452715,0.0625,0.0820712,-0.109665,0.0259637,0.00680806,-0.00547801,720,0.0178051,0.170293,-0.00327113,0.0878833,-0.00512642,0.184535,0.0486951,0.0701754
0.263663,1280,0.0604624,1,0,0.00126092,0.0625,0.217958,-0.0120678,0.00223751,0,0.0500241,720,-0.06304,0.0263021,-0.00390757,0.230945,-0.0019317,0.171659,0.0269227,0.0994178
0.00625562,1280,0.0151341,0.547533,0,0.027699,0.075,0.00440318,-0.109708,0.000470468,0,-3.27E-05,720,1.95E-05,0.00645312,0.012917,0.00528378,0.000572734,0.172549,0.102403,0.0471816
0.0584906,1280,0.243052,0.245967,0.00932292,0.00827419,0.0749251,0.117896,-0.210925,0.0221134,0.000183251,0.0165619,720,-0.00104369,0.0928856,0.00264702,0.0384978,-0.000573615,0.24386,0.0528588,0.0679861
0.0567976,640,0.447242,0.404747,0.0169673,0.0705006,0.0749251,0.0285052,-0.0421105,0.00304025,0,0.000855156,360,0.00153975,0.218038,0.00678408,0.0205268,0.0027295,0.247646,0.0803405,0.0741995
0.257966,1280,0.317012,0.620009,0.00613172,0.00185151,0.0749251,0.263355,-0.122014,0.0068641,0,0.00839968,720,-0.00489949,0.0919719,0.0179236,0.185975,0.009164,0.259174,0.0266772,0.0803239
0.368244,1280,0.164089,0.476215,0.00142964,0.000195138,0.0625,0.451344,-0.201148,-0.000238119,0,0.205079,720,-0.0755579,0.157279,-0.0010134,0.434864,0.00166249,0.299709,0.00869378,0.078481
0.27509,1280,0.0903358,0.148631,0.00821773,0.002124,0.0625,0.168102,-0.0150931,0.00399149,0.00183697,-0.0136006,720,-0.013203,0.0414981,0.0338125,0.220536,0.0143848,0.145046,0.029395,0.108611
0.34595,1280,0.153634,0.604702,0.00307074,0.000613661,0.075,0.362349,-0.0985773,0.0186859,0.000328731,-0.086301,720,0.0506253,0.0949819,-0.00145699,0.245778,0.00690219,0.245949,0.0194468,0.104865
0.0682588,1280,0.212841,0.332144,0.00569518,0.00294938,0.0749251,0.1011,-0.220688,-0.0417326,0,-0.00913218,720,-0.00601048,0.154574,0.00386228,0.0401494,0.0157646,0.190456,0.027678,0.0541442
0.012818,1280,0.205265,0.437709,0.000927039,0.120975,0.0749251,0.0128043,0.03056,0.228255,0,0.000452613,720,0.000296771,0.174911,0.000164396,0.00599548,0.00196788,0.327846,0.20325,0.112928
0.0500603,1280,0.272635,0.239915,0.0652693,0.023977,0.0625,0.040489,-0.201628,0.000347723,0.00929415,0.000902644,720,0.000605745,0.0859447,0.104104,0.0572732,0.0379214,0.18224,0.0719696,0.0894248
0.0302295,1280,0.311756,0.344703,0.00319115,0.0149133,0.0749251,0.0140202,-0.194252,0.00662571,0.000361664,-0.00109583,720,0.00103588,0.102871,0.031604,0.0423095,0.0238668,0.266648,0.0600201,0.0180832
0.0848134,1280,0.426947,0.864768,0.0070268,0.0125637,0.0749251,0.0864577,-0.129186,0.0268965,0.00377257,-0.000926177,720,0.00605155,0.134094,0.00559567,0.0621059,0.00471521,0.20559,0.0699597,0.0916195
0.100337,1280,0.261281,0.520643,0,0.00228986,0.0749251,0.12453,-0.237942,0.00105936,0.000244559,0.082983,720,-0.00630625,0.0971154,-0.00254328,0.0900047,0.054679,0.242417,0.0172272,0.0628516
0.132481,1280,0.021967,0.0503291,0.0626454,0.00293624,0.0599401,0.283588,-0.0649608,0.00445801,0.00612745,0.0135473,720,0.00361912,0.0293815,-0.00393888,0.116508,-0.00138045,0.176385,0.0305284,0.0900735
0.0667461,1280,0.0578026,0.759983,0,-0.000102535,0.0749251,0.0157973,-0.0355279,0.00324619,0,0.00504841,720,0.004358,0.0556362,0.00150743,0.0527571,-0.0028507,0.380542,0.0190646,0.166218
0.239195,1280,0.286184,0.828483,0.0344114,0.00181077,0.0625,0.190625,-0.196405,0.0355792,0.00479693,-0.0246023,720,0.0489325,0.1518,0.017654,0.109036,9.87E-05,0.242446,0.0290985,0.0550048
0.064012,1280,0.450847,0.628183,0,0.00560078,0.0749251,0.0339539,-0.0950971,-0.013542,0.000277624,-0.00599697,720,-0.011858,0.178368,0.0086228,0.0475592,-0.00315158,0.161244,0.0369652,0.0766241
0.0238659,1280,0.243571,0.16773,0.0041288,0.0263898,0.0749251,0.0405454,-0.208189,0.0010481,0,0.00250169,720,0.00182502,0.0611781,0.00504565,0.0189358,0.00700371,0.137863,0.0801657,0.0825874
0.116457,1280,0.268159,0.466717,0.103038,0.00307533,0.0625,0.106964,-0.147208,-0.000223352,0.000676819,0.00687065,720,-0.00172028,0.17641,0.0288716,0.070282,0.0280785,0.189845,0.0342175,0.0744501
0.0263624,1280,0.350206,0.575543,0.175932,0.0308225,0.0625,0.0539047,-0.13426,0.000183671,0.0339632,0.000800936,720,0.000360776,0.222764,0.105815,0.0197741,0.00576833,0.305789,0.106447,0.0265577
0.0244361,1280,0.229096,0.426805,0.019175,0.0361455,0.0749251,0.0437878,-0.0886755,7.40E-05,0.00133511,-0.00084682,720,5.17E-05,0.110509,0.000968209,0.0148213,0.0481794,0.268663,0.0956828,0.0680908
0.0795444,1280,0.0513967,0.536142,0.0086064,0.00149526,0.0749251,0.0883239,-0.00677683,-0.000730926,0.000636402,0.00127411,720,-0.000421768,0.13646,0.00252785,0.0775609,-0.00500743,0.223265,0.0221858,0.0634281
0.0428015,1280,0.229462,0.0565797,0.00528047,0.00149754,0.0749251,0.0385799,-0.222604,0.000134605,0,-0.000233906,720,-0.000654242,0.0696233,0.0749401,0.0430651,0.0230322,0.257732,0.0175915,0.0698284
0.0313815,1280,0.522034,0.467598,0.0701033,0.0140514,0.06,0.0596362,-0.0842229,-0.0356912,0.000410846,0.00207168,720,-0.00136622,0.140807,-0.00206059,0.0342906,-0.000485019,0.239031,0.0543093,0.0817584
0.430413,1280,0.158496,0.246966,0.00302052,0.0002483,0.0749248,0.480598,-0.0596832,0.00199588,0.000465116,-0.0101182,720,-0.00625288,0.161597,0.0258012,0.432305,-0.00237308,0.190746,0.0167483,0.116124
0.507389,1280,0.0382814,0.735117,0.00506933,0.000535526,0.0749251,0.276673,-0.00478088,-0.00209404,0,-0.00460706,720,0.00832367,0.0772126,0.00193073,0.408729,-0.00269936,0.198328,0.0126514,0.0652174
0.128284,1280,0.269822,0.419673,0.00807976,0.00563487,0.0749251,0.0810601,-0.0603884,0.0084974,0.000504923,0.000799046,720,-0.000282331,0.167183,-0.00134877,0.0896778,-0.00096369,0.238676,0.057495,0.09846
0.20642,1280,0.20621,0.69737,0.000711809,0.00593359,0.0625,0.0718618,-0.136982,0.0357836,0.000844238,-0.00994533,720,0.0561839,0.109061,0.00636361,0.123306,0.00658604,0.191427,0.0473753,0.0861123
0.23836,1280,0.451142,0.563517,0.00759428,0.000208378,0.0625,0.117423,-0.113358,-0.0100719,0.000780234,0.0146258,720,-0.0298611,0.169888,0.0451933,0.231363,-0.00178359,0.224351,0.0192575,0.0912874
0.0447734,1280,0.0228559,0.490589,0.00704494,0.00234454,0.0749251,0.0293255,-0.0768355,0.00214463,0,0.000420592,720,0.00087941,0.0223157,0.00866503,0.0429754,-0.000842956,0.282575,0.0265054,0.0849772
0.079687,1280,0.00683817,0.603654,0,0.0272116,0.0375,0.0815164,-0.00865851,-0.0112237,0,-0.00639719,720,0.000207738,0.012061,0.0248897,0.0508216,0.00844341,0.248006,0.0860521,0.0330455
0.121462,1280,0.184303,0.529145,0.232095,0.0152032,0.0749251,0.149845,-0.218285,-0.0335193,0.0241102,0.0166942,720,0.00371463,0.10966,0.0023482,0.0364574,0.00170298,0.181415,0.0664983,0.0780712
0.318625,1280,0.231921,0.463344,0.00224769,0.00191605,0.0749251,0.327048,-0.207443,-0.016473,0,0.0108397,720,-0.0277342,0.13589,0.0162408,0.230799,0.00208933,0.238762,0.0261087,0.0594293
0.19058,1280,0.353487,0.13326,0.0339712,0.00481771,0.075,0.0931829,-0.123673,0.0190303,0.0429854,0.00233618,720,0.0111718,0.101671,0.00854374,0.121018,0.00346794,0.175611,0.0257323,0.065659
0.0834874,1280,0.366422,0.14597,0.042632,0.0297333,0.0749251,0.0750221,-0.128659,-0.0102452,0.00200167,-0.00127605,720,-0.00351942,0.111334,0.0367083,0.0642242,0.00485581,0.21203,0.105034,0.0862385
0.0628981,1280,0.240952,0.134342,0.122329,0.00563123,0.0625,0.0622546,-0.12262,0.0025083,0.0562437,0.00102478,720,0.00153008,0.0342005,0.0344857,0.045668,0.0407776,0.111303,0.0414058,0.071066
0.0909286,1280,0.259652,1,0.0221915,0.00576672,0.0749251,0.0837113,-0.258829,-0.000471218,0.000952683,0.00566846,720,0.00828121,0.104597,0.0152462,0.0858075,0.0262876,0.281807,0.0455668,0.0523976
0.246556,1280,0.252831,0.790341,0.0343514,0.00718948,0.0625,0.159219,-0.189202,0.0119307,0.0110619,0.00852996,720,0.0127745,0.141221,-0.00346791,0.15867,0.0126932,0.266895,0.0863602,0.0971749
0.0777742,1280,0.0750324,0.335567,0.011082,0.0103078,0.06,0.139515,-0.0672,-0.0105028,0.00112676,0.00560224,720,0.018626,0.107747,0.00142021,0.0646189,0.0015255,0.258487,0.0364487,0.0450704
0.000268732,1280,0.433161,0.981773,0.00254363,0.00155091,0.0749251,0.00111659,-0.0965654,0.0163122,0,-0.00012445,720,4.27E-05,0.146643,-0.00200096,0.000986265,-0.00561828,0.216814,0.0280923,0.0319432
0.0891788,1280,0.452483,0.540573,0.0270987,0.00342106,0.0749251,0.0907842,-0.082905,-0.00272732,0.00114058,0.00778131,720,-0.0036733,0.130545,0.00709997,0.0787237,-0.00151269,0.208739,0.032934,0.0935272
0.197624,480,0.0224934,0.0809253,0.0189843,0.00445428,0.075,0.096521,-0.033769,0.00152991,0.000941176,0.000899383,360,0.00684523,0.037958,-0.00305719,0.0959682,0.00458188,0.237305,0.0484674,0.0912941
0.108247,640,0.212097,0.222914,0.00585653,0.00181565,0.0625,0.158173,-0.116248,-0.0266603,0.000963701,-0.0012677,360,-0.0114385,0.106905,0.000715359,0.105632,-0.00136705,0.214781,0.0264628,0.0735625
0.105299,1280,0.155193,0.153341,0.0327963,0.00109697,0.0749251,0.0681678,-0.0773256,-0.00175136,0.000328084,0.00611333,720,-0.0143842,0.185083,0.0066724,0.103053,-0.000632786,0.223743,0.0183386,0.0377297
0.171965,1280,0.408246,0.154059,0.0493961,0.0025347,0.0625,0.110537,-0.0971446,0.00380858,0.0678704,-0.00400328,720,-0.00544818,0.118222,0.0426221,0.152356,0.00641664,0.15018,0.0286901,0.0389384
0.0823584,1280,0.0400784,0.528555,0.00226476,0.0109796,0.0599401,0.082085,0.00433422,0.00518017,0,-0.00346556,720,-0.000533836,0.0281395,0.0112697,0.0446509,-0.00366397,0.271277,0.0592638,0.0400733
0.0585954,1280,0.105039,0.333758,0.00359609,0.00672193,0.06,0.0700849,-0.154341,0.0197581,0.00928918,-0.00495986,720,0.000103825,0.0883102,0.0120402,0.0421783,0.00147721,0.235825,0.0427485,0.049273
0.181329,1280,0.419763,0.315185,0,0.0026122,0.06,0.185977,-0.113768,0.00547725,0.000509554,-0.00116669,720,0.00842368,0.14243,0.0159248,0.117108,0.00393649,0.192493,0.0288287,0.0507006
0.177737,1280,0.33072,0.220894,0.119461,0.0126655,0.0599401,0.0806997,-0.136967,-0.0231487,0.0403315,0.00710618,720,-0.00420529,0.121187,0.0174661,0.0464459,0.00600567,0.261863,0.0897502,0.0759669
0.0929584,1280,0.324435,0.285458,0.00774705,0.00768831,0.0749251,0.116356,-0.162619,-0.0126119,0.122515,0.0144365,720,-0.00209858,0.116062,0.0268565,0.0447804,0.00493918,0.258472,0.0669983,0.0818308
0.0546251,1280,0.0835534,1,0.0595607,0.0116454,0.0625,0.0398595,-0.0914665,-0.041307,0.00460444,0.00095055,720,-0.00436074,0.175476,-0.00264914,0.0291424,-0.00511088,0.268295,0.0634365,0.0673922
0.0578149,640,0.507975,0.436932,0.0172286,0.00593131,0.0749251,0.0826949,-0.0734658,0.0192725,0,0.00929667,352,0.00562123,0.151213,-0.00216539,0.02274,-0.00105303,0.219497,0.0500861,0.033225
0.273583,1280,0.0840113,0.273448,0.00376381,0.00246622,0.0749251,0.180157,-0.191684,-0.000278943,0,-0.00041277,720,-0.0310548,0.0611406,0.00267215,0.212466,0.00906421,0.201076,0.0228297,0.102833
0.129168,1280,0.136158,0.17017,0.00690084,0.000691752,0.0599401,0.213783,-0.291474,0.00902453,0,0.0451671,720,0.0174518,0.0814173,0.0235131,0.0905416,0.0189177,0.146517,0.0168272,0.0614189
0.0799264,1280,0.207311,0.515386,0.0104562,0.0281988,0.0749251,0.116526,-0.0642732,-0.0699325,0.0162075,-0.00385639,720,-0.00542402,0.172547,0.00388629,0.0303965,0.000597936,0.181926,0.0947368,0.0364668
0.0866348,1280,0.0610124,0.347855,0.0658009,0.00348119,0.074925,0.0868612,-0.472718,0.0274335,0.0246386,-0.00135577,720,0.0134625,0.109056,0.0151911,0.076638,0.00326972,0.247169,0.0341997,0.0528909
0.194769,1280,0.13636,0.751089,0,0.00193612,0.0749251,0.114022,-0.341177,0.00347433,0,-0.00337004,720,0.0548523,0.0941548,0.0109216,0.171866,0.00424028,0.249665,0.038442,0.112131
0.200724,1280,0.0382247,0.815984,0.0176924,0.00169394,0.0749251,0.326156,-0.0722075,0.00539867,0.0066509,0.0128638,720,0.0044666,0.0502591,0.00489337,0.134003,0.000232881,0.245932,0.0266209,0.0895655
0.267912,1280,0.150477,0.0698032,0.0091354,0.00169733,0.075,0.12063,-0.0451139,-0.002562,0.00326188,0.000858686,720,-0.00680449,0.112026,-2.47E-05,0.20951,-0.000136696,0.182343,0.0417425,0.0860516
0.0989406,1280,0.0987052,0.383531,0.047064,0.00280545,0.0749251,0.0835642,-0.453678,0.00637988,0.0152672,0.00387766,720,0.00597622,0.0629062,0.00552322,0.0868218,0.0106147,0.176411,0.0371996,0.0671497
0.0464142,1280,0.358468,0.402596,0.00602859,0.0437733,0.0749251,0.0309454,-0.140214,-0.00161177,0.000373832,0.00456448,720,-0.00757582,0.18855,0.0178323,0.0378647,0.00803121,0.198494,0.104995,0.0988785
0.0730013,1280,0.36352,0.125747,0.0290697,0.0115967,0.0625,0.0298736,-0.098798,-0.0100862,0.0319574,0.00514403,720,-0.0119274,0.146743,0.00816324,0.0588661,-0.00394892,0.192787,0.0952199,0.081225
0.0412869,1280,0.168994,1,0.00143806,0.000652521,0.0749251,0.0700371,-0.231545,0.0221313,0,0.0268813,720,0.0134332,0.115479,0.00105999,0.038163,0.0149802,0.255702,0.0222537,0.0992813
0.0461674,1280,0.194182,0.842277,0,0.0221562,0.0749251,0.0166537,-0.304536,-0.0132606,0,-0.00259203,720,-0.0370597,0.0920172,0.00141156,0.0439492,0.0333959,0.283989,0.154073,0.095955
0.0139347,640,0.118631,0.346707,0.0126863,0.0487904,0.0749251,0.0264941,0.0578504,-0.0410144,0,0.00253393,360,-0.000227073,0.0407559,0.18448,0.00839528,0.0805965,0.216905,0.116824,0.0882092
0.10235,1280,0.259682,0.138675,0.0870445,0.00462645,0.0625,0.065686,-0.159746,-0.00379379,0.000530692,-0.000413393,720,-0.00713049,0.0881581,0.000630175,0.0780872,0.00583746,0.176511,0.0490022,0.0573147
0.372689,1280,0.27477,0.453351,0.00662459,0.000191068,0.06,0.182699,-0.208636,-0.00996354,0.000286123,0.0487947,720,-0.0988897,0.171413,0.000711702,0.352325,-0.00154382,0.221722,0.0125512,0.0866953
0.096861,640,0.134604,0.132311,0.0255139,0.00129253,0.0625,0.266257,-0.0984387,-0.0052684,0.00150557,0.052584,350,0.014282,0.0940168,-0.000539751,0.0903186,0.00641396,0.149173,0.0241585,0.073773
0.0018537,1280,0.572528,0.683627,0,0.00102545,0.0599401,0.00934204,-0.0476163,-0.0116725,0,0.00583966,720,-0.000484383,0.147378,-0.00398357,0.00346817,0.00457606,0.152107,0.010382,0.0802348
0.0165674,1280,0.44452,1,0.000358868,0.0318167,0.0749239,0.0125308,-0.0790406,-0.0856948,0.000490677,-0.00149368,720,-0.00115924,0.13392,0.00440543,0.00487391,0.00175614,0.277385,0.095272,0.0706575
0.268714,1280,0.0686654,0.231088,0.0118483,0.00514118,0.0599401,0.221348,-0.0709365,-0.0219544,0.000361402,0.00980215,720,-0.0156317,0.0602401,-0.000795778,0.163548,-0.000662521,0.196231,0.0405895,0.0780629
0.015065,1280,0.155148,0.563081,0.00146591,0.00516601,0.0749251,0.0301195,0.0448189,-0.00226983,0,0.000630384,720,0.000546901,0.0238023,0.0342379,0.0150248,0.0355347,0.327882,0.0404791,0.0878869
0.0595969,1280,0.432387,0.499142,0.148423,0.0906911,0.0599401,0.0481721,-0.0913179,-0.00411679,0.160448,-0.00059048,720,0.00522945,0.218773,0.00244063,0.0407054,0.00256111,0.258295,0.18545,0.0793484
0.0450351,1280,0.397174,0.709464,0.00162368,0.00842108,0.0625,0.0411683,-0.0741923,0.00395399,0,-0.00327129,720,-0.00566348,0.210678,0.00258693,0.0380171,-0.00510645,0.203489,0.0616031,0.0606231
0.0630267,640,0.0872402,0.210829,0.00303936,0.00367254,0.0750003,0.0515374,-0.123922,0.0132402,0.000182749,-0.00154317,360,-0.00578054,0.0923889,-0.0026753,0.0356212,0.000700195,0.223331,0.0309468,0.0690789
0.287688,1280,0.29027,0.194229,0.0104752,0.0132826,0.0599401,0.135429,-0.0998081,0.0459222,0.00204583,0.00066599,720,0.00137157,0.117559,0.023884,0.242557,0.000416977,0.195476,0.017758,0.0668985
0.0803308,1280,0.30146,0.916611,0.0213895,0.00783838,0.0599401,0.0589911,-0.205494,0.0181776,0,0.00461739,720,0.00791832,0.166645,-0.0051339,0.0553467,0.0105929,0.255879,0.0597041,0.0803815
0.107839,1280,0.164449,0.522848,0.0488934,0.00409748,0.0749251,0.119811,-0.405941,-0.0207858,0.000934143,-0.0021341,720,-0.0157659,0.11092,-0.00228659,0.0659178,0.00487526,0.237366,0.0438175,0.104001
0.252182,1280,0.382134,0.386804,0.00700742,0.00185644,0.0599401,0.0899936,-0.099776,0.000995524,0.000766577,-0.0126706,720,0.0363209,0.113687,0.0260287,0.219808,0.0284253,0.210905,0.0311346,0.065734
